Name,Time
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,0.266143171
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,0.6792214103333333
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,1.0577342553333333
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,1.8593667156666667
Yices/v-->v/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,4.557331528
Yices/v-->v/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,12.885601534000001
Yices/v-->v/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,32.554591677666664
Yices/v-->v/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,81.97382810433334
Yices/v-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,230.79531228366668
Yices/v-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,729.1661070056666
Yices/p-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,3.9803999853333334
Yices/p-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,9.11241427
Yices/p-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,12.947413006333333
Yices/p-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,20.717290783333333
Yices/p-->v/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,42.22911169733333
Yices/p-->v/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,86.42048665733334
Yices/p-->v/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,170.497238987
Yices/p-->v/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,331.5758400473333
Yices/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,672.2258014463333
Yices/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,1335.1149170793333
Yices/p-->p/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,4.040102915333333
Yices/p-->p/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,9.301900577
Yices/p-->p/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,13.791045326999999
Yices/p-->p/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,21.344604150333335
Yices/p-->p/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,48.814071311
Yices/p-->p/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,106.23268810799999
Yices/p-->p/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,214.96500422466667
Yices/p-->p/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,430.12579950500003
